,media,mediana,inter_linear,inter_cubic,inter_slinear,inter_akima,inter_poly5,inter_spline5,knn,media_movel_3,real,pix
0,,,,,,,,,,,248.17689554355616,271.33629206285576
1,,,,,,,,,,,251.78700544128355,261.0461014121875
2,,,,,,,,,,,251.78700510936983,251.26490550996613
3,,,,,,,,,,,244.54873467664441,227.71510096394644
4,,,,,,,,,,,244.54873644487952,223.13293156963786
5,,,,,,,,,,,240.92057940654362,198.04048269852598
6,,,,,,,,,,,244.54873680530454,192.5543743345068
7,,,,,,,,,,,206.08303399642256,191.87151327648508
8,,,,,,,,,,,178.97111935494007,183.392093798637
9,,,,,,,,,,,186.20938633255884,181.25865782668208
10,,,,,,,,,,,180.79422399347908,181.87834075413383
11,,,,,,,,,,,180.7942234789312,203.81192127343536
12,,,,,,,,,,,186.2093861676781,243.17425328041213
13,,,,,,,,,,,184.4043313897476,249.61610132498828
14,,,,,,,,,,,188.01444023955176,242.36520076701748
15,,,,,,,,,,,186.20938627479651,200.7004894820519
16,,,,,,,,,,,184.40433288873948,186.94635518836645
17,,,,,,,,,,,177.16606500393794,178.00426185453824
18,,,,,,,,,,,184.4043321048151,178.85346190795437
19,,,,,,,,,,,189.81949438579707,180.34368987010308
20,,,,,,,,,,,239.11552325321423,233.48426250935847
21,,,,,,,,,,,237.31046926647062,249.0901541473199
22,,,,,,,,,,,244.5487371011765,258.7491927936085
23,,,,,,,,,,,340.50541406826835,271.3797226817167
24,,,,,,,,,,,316.96750776432077,287.86751351094
25,,,,,,,,,,,257.2202181697749,261.99720221628746
26,,,,,,,,,,,280.7581233031487,309.1584302033112
27,,,,,,,,,,,307.9241905401762,250.50410229349617
28,,,,,,,,,,,275.32490778055455,244.54754599595321
29,,,,,,,,,,,297.05776576531093,252.72470157875932
30,,,,,,,,,,,331.44404159663804,212.01818047017395
31,,,,,,,,,,,338.70035758625284,199.4485741942472
32,,,,,,,,,,,336.8772582467717,192.68230469003072
33,,,,,,,,,,,347.74368700998366,206.7980599882157
34,,,,,,,,,,,356.8050547024831,229.47642252118112
35,,,,,,,,,,,354.98195348125944,259.7802608011
36,,,,,,,,,,,349.5487388183062,260.61892067697534
37,,,,,,,,,,,367.6534360302914,251.58021461070638
38,,,,,,,,,,,387.581227436823,233.61468121032897
39,,,,,,,,,,,367.65342558871987,200.5004397451558
40,,,,,,,,,,,349.5487343533374,196.01634536409193
41,,,,,,,,,,,362.23827184214906,224.69934312472026
42,,,,,,,,,,,385.758122743682,248.8220458830088
43,,,,,,,,,,,373.0866410758088,252.7146626659245
44,,,,,,,,,,,362.23826916747157,244.44437485040282
45,,,,,,,,,,,354.98195436887363,246.5157205877752
46,,,,,,,,,,,354.9819529422357,227.04882855449753
47,,,,,,,,,,,358.61010783308285,223.15561618400375
48,,,,,,,,,,,367.65342936941846,244.75435128899431
49,,,,,,,,,,,385.75812459422366,283.1815712826344
50,,,,,,,,,,,358.6101061299388,354.5619415247051
51,,,,,,,,,,,373.08664387744295,367.90653129024236
52,,,,,,,,,,,365.84837441409945,357.5134530459068
53,,,,,,,,,,,345.9386313865329,335.6414939285613
54,,,,,,,,,,,369.47653373656334,332.67762034539714
55,,,,,,,,,,,360.4151592271854,284.19256945809747
56,,,,,,,,,,,364.0433199095813,265.5884775745311
57,,,,,,,,,,,364.043321299639,263.07842017080804
58,,,,,,,,,,,351.3718453038905,254.12181587748603
59,,,,,,,,,,,358.6101064215067,257.0669051020369
60,,,,,,,,,,,353.17689305823615,222.4198087347863
61,,,,,,,,,,,356.8050544873046,221.70403871483555
62,,,,,,,,,,,398.447653429603,238.91077402858113
63,,,,,,,,,,,385.758122743682,231.0545360686973
64,,,,,,,,,,,376.7148067482113,210.474636293813
65,,,,,,,,,,,376.7147953932034,200.01456664249807
66,,,,,,,,,,,376.7147953286497,231.1398495647664
67,,,,,,,,,,,380.34295999401303,282.93472308114156
68,,,,,,,,,,,387.58122989416995,280.5822941391908
69,,,,,,,,,,,378.5198502915,266.12760301423845
70,,,,,,,,,,,373.0866409273352,286.8053496034564
71,,,,,,,,,,,376.71480391430055,273.0217405389789
72,,,,,,,,,,,354.9819539761716,249.18182877964898
73,,,,,,,,,,,364.04332449505046,273.04206308905395
74,,,,,,,,,,,349.54873399506437,280.25727270312234
75,,,,,,,,,,,331.44403845287,290.4144771090482
76,,,,,,,,,,,345.9386278489866,283.4351362390209
77,,,,,,,,,,,358.6101101677769,280.88641148289156
78,,,,,,,,,,,336.8772518957568,315.5836263632518
79,,,,,,,,,,,353.17689315506675,359.1397676216132
80,,,,,,,,,,,344.1335728882887,383.0499769752641
81,,,,,,,,,,,331.4440467039172,343.0237581314596
82,,,,,,,,,,,251.78700275584708,316.36248299361137
83,,,,,,,,,,,244.5487351968402,307.9434116717283
84,,,,,,,,,,,239.1155247218125,280.37444862325265
85,,,,,,,,,,,242.7436818806489,299.65786255653984
86,,,,,,,,,,,246.3537902710458,303.4622044199642
87,,,,,,,,,,,237.31046965944222,298.2951139338612
88,,,,,,,,,,,244.54873644487952,271.55610144676245
89,,,,,,,,,,,239.1155243430971,259.2536059489963
90,,,,,,,,,,,233.68231143008916,267.9429725813094
91,,,,,,,,,,,237.3104725003459,294.65642374883043
92,,,,,,,,,,,235.5054135507628,292.55558471387087
93,,,,,,,,,,,237.31046809508945,337.31324649889973
94,,,,,,,,,,,239.1155211837282,335.2266200128876
95,,,,,,,,,,,242.74368393722432,332.1820078548109
96,,,,,,,,,,,242.7436833562404,281.14084527165414
97,,,,,,,,,,,244.54873438346254,249.12154692389865
98,,,,,,,,,,,242.74367994564946,228.09426029774227
99,,,,,,,,,,,237.31047154548784,246.58919622751785
100,,,,,,,,,,,237.3104671703564,274.9690460470177
101,,,,,,,,,,,237.3104715928277,261.33559854559934
102,,,,,,,,,,,237.31046944264875,275.3570423530754
103,,,,,,,,,,,244.54873607557826,304.15322878892255
104,,,,,,,,,,,251.7870031324101,281.77116965451364
105,,,,,,,,,,,344.1335719952943,294.6315293654207
106,,,,,,,,,,,362.23827073720435,328.0571948675042
107,,,,,,,,,,,369.476534296029,296.1333982081622
108,,,,,,,,,,,302.4909718329297,278.9728379679931
109,,,,,,,,,,,289.819497347739,269.3380209109631
110,,,,,,,,,,,331.44404159663804,279.18098680056386
111,,,,,,,,,,,340.5054134108958,304.533999201838
112,,,,,,,,,,,347.74368792341977,286.2738349926172
113,,,,,,,,,,,360.4151655469992,293.41761334816056
114,,,,,,,,,,,354.98195402028307,311.55825604600557
115,,,,,,,,,,,356.8050535631095,334.84518757688437
116,,,,,,,,,,,347.74367774651785,360.2786569431804
117,,,,,,,,,,,354.9819441919722,328.7776497038692
118,,,,,,,,,,,362.23826668860676,314.0483562008142
119,,,,,,,,,,,398.447653429603,284.38414213674605
120,,,,,,,,,,,393.014440433213,278.5905939200725
121,,,,,,,,,,,389.3862760099261,290.3844501029711
122,,,,,,,,,,,364.043326765191,279.42729507327476
123,,,,,,,,,,,360.41515940793556,277.15252329726474
124,,,,,,,,,,,393.014440433213,275.07263180581236
125,,,,,,,,,,,387.58122674071865,275.43007080305335
126,,,,,,,,,,,373.08664523522384,285.2823714917316
127,,,,,,,,,,,364.04332114470975,296.10206056587964
128,,,,,,,,,,,369.47653332879815,318.2990200166666
129,,,,,,,,,,,354.98194788659987,345.04982766907165
130,,,,,,,,,,,360.41516280131196,326.0145441483072
131,,,,,,,,,,,347.7436806557415,350.8796385629945
132,,,,,,,,,,,360.4151592271854,319.6051136831947
133,,,,,,,,,,,345.93862804695164,349.9993728644581
134,,,,,,,,,,,354.9819538438368,341.6756957500424
135,,,,,,,,,,,347.7436828484173,324.29987173756103
136,,,,,,,,,,,394.819494584838,319.80769424662276
137,,,,,,,,,,,365.8483723107229,322.8935118240141
138,,,,,,,,,,,367.6534240942997,323.5703725332814
139,,,,,,,,,,,378.519855595668,340.68857196866384
140,,,,,,,,,,,378.5198564649918,344.79844602867183
141,,,,,,,,,,,376.7147953286497,349.04609578073223
142,,,,,,,,,,,378.5198493307247,337.357247293211
143,,,,,,,,,,,387.58122733784023,340.3824744822743
144,,,,,,,,,,,398.447653429603,328.5569802206346
145,,,,,,,,,,,373.08664378706726,310.784429968049
146,,,,,,,,,,,347.74368341003503,300.20928256025354
147,,,,,,,,,,,358.6101106185773,276.1537273599349
148,,,,,,,,,,,376.7148001960036,278.34392084111334
149,,,,,,,,,,,365.8483703321499,271.6948838144647
150,,,,,,,,,,,358.6101044795143,304.3269784614066
151,,,,,,,,,,,338.7003637995533,347.0366314344025
152,,,,,,,,,,,329.6389928589232,358.6532372817236
153,,,,,,,,,,,356.80506014221396,364.9070732429998
154,,,,,,,,,,,360.4151639783424,336.5990986688471
155,,,,,,,,,,,345.9386235712237,349.7975911625025
156,,,,,,,,,,,340.5054138939738,365.2141998197202
157,,,,,,,,,,,338.70035936578495,344.25969009687736
158,,,,,,,,,,,340.5054164320126,327.87950205781425
159,,,,,,,,,,,347.7436859448461,289.90628673281446
160,,,,,,,,,,,353.17689315506675,305.98046613514197
161,,,,,,,,,,,342.3104715401089,339.7677551258343
162,,,,,,,,,,,335.07219798298104,312.63244471287493
163,,,,,,,,,,,277.129960524907,329.14417413167575
164,,,,,,,,,,,257.2202177620108,308.7166513755437
165,,,,,,,,,,,191.62454818143394,336.5769635738018
166,,,,,,,,,,,195.23465692203524,342.39872001245965
167,,,,,,,,,,,193.42960262886314,329.85010417037074
168,,,,,,,,,,,186.2093870460128,328.87803841691596
169,,,,,,,,,,,186.2093870562338,304.0205952019464
170,,,,,,,,,,,191.6245494932203,293.1466873447386
171,,,,,,,,,,,180.7942238030449,307.57699854107136
172,,,,,,,,,,,184.4043326896991,317.1032451851702
173,,,,,,,,,,,182.59927777472643,293.1693761701622
174,,,,,,,,,,,182.59927814510306,300.8317473444695
175,,,,,,,,,,,180.79422399347908,305.5433851060885
176,,,,,,,,,,,184.40433288873948,321.1815454200287
177,,,,,,,,,,,191.62454900852947,350.08503415847065
178,,,,,,,,,,,184.4043313897476,313.3643027892609
179,,,,,,,,,,,191.6245486686807,294.4011374285932
180,,,,,,,,,,,188.01444067488583,278.52574451843304
181,,,,,,,,,,,186.20938590475566,293.4432284582392
182,,,,,,,,,,,186.20938616821576,319.9117691120944
183,,,,,,,,,,,186.20938594079863,286.0887732746798
184,,,,,,,,,,,218.7184122741381,323.69576742825507
185,,,,,,,,,,,233.68231081454257,324.4196719307766
186,,,,,,,,,,,246.35379035348612,305.02050295525953
187,,,,,,,,,,,345.9386313865329,289.5006561074876
188,,,,,,,,,,,333.26714634787777,310.7677850498403
189,,,,,,,,,,,347.7436829904358,255.14760675897244
190,,,,,,,,,,,293.4296010332419,285.81364480166656
191,,,,,,,,,,,284.386277900276,303.72070164026366
192,,,,,,,,,,,327.8339360939466,318.5014601896386
193,,,,,,,,,,,351.37183723359317,295.22655079726246
194,,,,,,,,,,,354.98195311760685,271.17969753456043
195,,,,,,,,,,,340.5054152366919,262.2702995873317
196,,,,,,,,,,,347.7436870099833,248.39905338381993
197,,,,,,,,,,,360.4151636900025,253.60564119441398
198,,,,,,,,,,,378.5198564649918,269.07055125124646
199,,,,,,,,,,,369.4765326240862,296.7416336336289
200,,,,,,,,,,,371.28158188791474,296.5761142775474
201,,,,,,,,,,,356.8050550833502,327.19128614405827
202,,,,,,,,,,,365.8483688807661,301.2697694168195
203,,,,,,,,,,,365.8483808888425,296.4871963223826
204,,,,,,,,,,,383.9530730355085,329.83275129261403
205,,,,,,,,,,,362.23826893830534,293.4787021647288
