,media,mediana,inter_linear,inter_cubic,inter_slinear,inter_akima,inter_poly5,inter_spline5,knn,media_movel_3,real,pix
0,,,,,,,,,,,177.00000271201134,461.72669649124146
1,,,,,,,,,,,372.9999959766865,357.45407342910767
2,,,,,,,,,,,503.0000216960907,409.91491678357124
3,,,,,,,,,,,590.0000069141388,354.99620336294174
4,,,,,,,,,,,660.9999929070473,362.66259691119194
5,,,,,,,,,,,722.9999848008156,185.83859725296497
6,,,,,,,,,,,737.0000215768814,152.9597613736987
7,,,,,,,,,,,729.9999938607216,154.78648845106363
8,,,,,,,,,,,716.0000141859055,251.74651381373405
9,,,,,,,,,,,680.0000083446503,383.04629492759705
10,,,,,,,,,,,617.0000001192093,359.1700755953789
11,,,,,,,,,,,568.0000153183937,341.9729565382004
12,,,,,,,,,,,517.9999853372574,164.32812087237835
13,,,,,,,,,,,452.00000190734863,337.70801512897015
14,,,,,,,,,,,193.00000190734863,135.97595360130072
15,,,,,,,,,,,314.9999901354313,171.3355729430914
16,,,,,,,,,,,452.9999966621399,208.44417563080788
17,,,,,,,,,,,565.9999824762344,369.97922843694687
18,,,,,,,,,,,689.0000188350677,277.04388374090195
19,,,,,,,,,,,717.999980866909,337.61293709278107
20,,,,,,,,,,,710.9999960064888,353.1478326320648
21,,,,,,,,,,,708.9999970197678,347.40042278170586
22,,,,,,,,,,,709.0000020861626,357.7288555800915
23,,,,,,,,,,,686.0000110864639,213.6730569601059
24,,,,,,,,,,,672.0000052452087,320.415328592062
25,,,,,,,,,,,649.0000184774399,451.77618566155434
26,,,,,,,,,,,494.0000190138817,142.60001707077026
27,,,,,,,,,,,425.99999809265137,347.9029661118984
28,,,,,,,,,,,182.00000045076013,376.6196664571762
29,,,,,,,,,,,279.00000175088644,546.5165709257126
30,,,,,,,,,,,476.0000068247318,384.19509264826775
31,,,,,,,,,,,566.9999956488609,329.43043142557144
32,,,,,,,,,,,624.9999775886536,256.9726856946945
33,,,,,,,,,,,667.9999952316284,216.8182569295168
34,,,,,,,,,,,688.9999948740005,227.46158719062805
35,,,,,,,,,,,703.9999914169312,328.6322678476572
36,,,,,,,,,,,699.0000159144402,413.69992431998253
37,,,,,,,,,,,689.999996304512,392.2141986489296
38,,,,,,,,,,,685.9999977350235,449.7284007072449
39,,,,,,,,,,,675.9999883770943,357.704713344574
40,,,,,,,,,,,646.9999828338623,424.746943295002
41,,,,,,,,,,,596.9999964237213,275.11479341983795
42,,,,,,,,,,,551.9999915361404,209.441432595253
43,,,,,,,,,,,494.99998331069946,260.23430766165257
44,,,,,,,,,,,440.0000056922436,473.29048842191696
45,,,,,,,,,,,226.99999779462814,680.1592862606049
46,,,,,,,,,,,358.0000070929527,716.742128610611
47,,,,,,,,,,,445.00000980496407,745.3619005084038
48,,,,,,,,,,,511.9999993443489,642.612554192543
49,,,,,,,,,,,575.0000169277191,416.89931774139404
50,,,,,,,,,,,596.0000089406967,364.6706554889679
51,,,,,,,,,,,607.0000076889992,393.39150965213776
52,,,,,,,,,,,612.0000208616257,457.0680175423622
53,,,,,,,,,,,610.000022649765,401.9817438721657
54,,,,,,,,,,,598.0000200271606,240.05037447810173
55,,,,,,,,,,,572.9999955296516,249.03839963674545
56,,,,,,,,,,,555.9999934434891,443.10630014538765
