4.0,6.0,7.0,18.0,36.0,55.0,69.0,94.0,96.0,114.0,124.0,122.0,114.0,104.0,89.0,73.0,54.0,6.0,6.0,8.0,8.0,21.0,41.0,64.0,85.0,102.0,105.0,106.0,109.0,106.0,95.0,86.0,513.7216796875,513.7216796875,7.0,513.7216796875,513.7216796875,55.0,69.0,94.0,96.0,114.0,124.0,513.7216796875,513.7216796875,513.7216796875,513.7216796875,73.0,54.0,513.7216796875,513.7216796875,8.0,513.7216796875,21.0,41.0,64.0,85.0,102.0,105.0,106.0,513.7216796875,513.7216796875,95.0,86.0
74.0,60.0,48.0,54.0,90.0,135.0,160.0,183.0,189.0,204.0,215.0,226.0,230.0,229.0,237.0,238.0,218.0,204.0,186.0,173.0,146.0,68.0,104.0,156.0,182.0,210.0,222.0,235.0,255.0,271.0,277.0,279.0,74.0,60.0,513.7216796875,513.7216796875,90.0,513.7216796875,160.0,183.0,189.0,513.7216796875,215.0,226.0,230.0,513.7216796875,237.0,238.0,513.7216796875,513.7216796875,186.0,173.0,146.0,513.7216796875,513.7216796875,156.0,513.7216796875,210.0,513.7216796875,513.7216796875,255.0,271.0,277.0,513.7216796875
281.0,284.0,270.0,262.0,251.0,245.0,236.0,53.0,83.0,135.0,162.0,178.0,189.0,203.0,218.0,226.0,225.0,233.0,230.0,223.0,214.0,198.0,192.0,180.0,141.0,59.0,114.0,158.0,181.0,196.0,211.0,228.0,513.7216796875,284.0,270.0,513.7216796875,513.7216796875,245.0,513.7216796875,513.7216796875,83.0,135.0,162.0,513.7216796875,513.7216796875,203.0,513.7216796875,513.7216796875,225.0,233.0,513.7216796875,223.0,214.0,198.0,192.0,180.0,513.7216796875,59.0,114.0,158.0,513.7216796875,196.0,513.7216796875,228.0
238.0,255.0,248.0,243.0,241.0,238.0,225.0,212.0,201.0,184.0,157.0,53.0,86.0,131.0,148.0,161.0,169.0,187.0,206.0,217.0,226.0,225.0,219.0,216.0,193.0,181.0,166.0,158.0,137.0,10.0,12.0,13.0,513.7216796875,513.7216796875,513.7216796875,513.7216796875,513.7216796875,238.0,513.7216796875,212.0,201.0,184.0,157.0,513.7216796875,86.0,513.7216796875,148.0,513.7216796875,169.0,187.0,206.0,513.7216796875,226.0,225.0,513.7216796875,216.0,193.0,181.0,166.0,158.0,513.7216796875,10.0,12.0,513.7216796875
18.0,31.0,53.0,87.0,104.0,126.0,137.0,153.0,156.0,169.0,169.0,158.0,142.0,104.0,89.0,8.0,12.0,13.0,22.0,44.0,68.0,92.0,107.0,123.0,135.0,137.0,129.0,127.0,129.0,112.0,96.0,67.0,513.7216796875,31.0,53.0,87.0,513.7216796875,513.7216796875,513.7216796875,513.7216796875,513.7216796875,169.0,169.0,158.0,142.0,104.0,89.0,8.0,12.0,13.0,22.0,44.0,513.7216796875,513.7216796875,107.0,123.0,513.7216796875,137.0,513.7216796875,513.7216796875,129.0,112.0,513.7216796875,513.7216796875
49.0,69.0,116.0,154.0,169.0,184.0,193.0,207.0,217.0,228.0,229.0,230.0,230.0,227.0,223.0,218.0,204.0,177.0,158.0,72.0,131.0,175.0,209.0,231.0,259.0,276.0,282.0,287.0,285.0,283.0,283.0,282.0,49.0,513.7216796875,513.7216796875,154.0,169.0,184.0,193.0,207.0,217.0,228.0,513.7216796875,513.7216796875,230.0,513.7216796875,513.7216796875,513.7216796875,204.0,513.7216796875,513.7216796875,72.0,131.0,513.7216796875,513.7216796875,513.7216796875,259.0,276.0,282.0,287.0,285.0,283.0,513.7216796875,282.0
272.0,254.0,235.0,226.0,188.0,87.0,128.0,188.0,205.0,220.0,235.0,248.0,263.0,270.0,276.0,279.0,273.0,269.0,258.0,245.0,230.0,212.0,168.0,89.0,120.0,175.0,194.0,211.0,228.0,248.0,261.0,266.0,272.0,513.7216796875,235.0,226.0,188.0,87.0,128.0,188.0,205.0,220.0,513.7216796875,513.7216796875,513.7216796875,513.7216796875,276.0,279.0,273.0,513.7216796875,513.7216796875,513.7216796875,230.0,513.7216796875,513.7216796875,513.7216796875,120.0,175.0,513.7216796875,211.0,228.0,513.7216796875,261.0,266.0
270.0,267.0,257.0,240.0,208.0,189.0,174.0,152.0,127.0,54.0,54.0,89.0,145.0,162.0,179.0,202.0,223.0,230.0,241.0,240.0,251.0,244.0,239.0,222.0,211.0,203.0,184.0,1.0,1.0,7.0,12.0,26.0,270.0,267.0,513.7216796875,240.0,208.0,513.7216796875,174.0,513.7216796875,127.0,54.0,54.0,513.7216796875,145.0,513.7216796875,513.7216796875,202.0,513.7216796875,230.0,513.7216796875,240.0,513.7216796875,244.0,513.7216796875,513.7216796875,513.7216796875,203.0,184.0,1.0,1.0,7.0,12.0,513.7216796875
50.0,65.0,98.0,132.0,142.0,144.0,145.0,150.0,147.0,160.0,179.0,186.0,185.0,13.0,14.0,19.0,27.0,54.0,82.0,113.0,151.0,211.0,278.0,358.0,404.0,521.0,602.0,696.0,692.0,666.0,649.0,64.0,513.7216796875,65.0,513.7216796875,132.0,513.7216796875,513.7216796875,513.7216796875,150.0,147.0,513.7216796875,179.0,186.0,185.0,13.0,14.0,19.0,27.0,54.0,513.7216796875,513.7216796875,513.7216796875,211.0,513.7216796875,358.0,404.0,513.7216796875,513.7216796875,696.0,692.0,513.7216796875,649.0,64.0
98.0,138.0,158.0,178.0,190.0,206.0,219.0,233.0,241.0,249.0,247.0,250.0,246.0,233.0,216.0,207.0,177.0,61.0,109.0,163.0,187.0,208.0,211.0,232.0,244.0,254.0,251.0,253.0,246.0,234.0,223.0,206.0,98.0,513.7216796875,158.0,178.0,513.7216796875,513.7216796875,513.7216796875,513.7216796875,513.7216796875,513.7216796875,247.0,250.0,246.0,513.7216796875,216.0,207.0,513.7216796875,513.7216796875,109.0,163.0,513.7216796875,208.0,211.0,513.7216796875,244.0,254.0,251.0,513.7216796875,246.0,234.0,223.0,206.0
182.0,167.0,123.0,67.0,100.0,146.0,171.0,189.0,200.0,210.0,212.0,218.0,221.0,218.0,223.0,230.0,219.0,203.0,195.0,177.0,154.0,66.0,98.0,154.0,175.0,183.0,187.0,197.0,203.0,210.0,209.0,209.0,513.7216796875,513.7216796875,123.0,67.0,100.0,146.0,171.0,189.0,200.0,210.0,513.7216796875,218.0,221.0,513.7216796875,513.7216796875,230.0,513.7216796875,513.7216796875,195.0,513.7216796875,154.0,513.7216796875,98.0,154.0,175.0,513.7216796875,187.0,513.7216796875,513.7216796875,513.7216796875,209.0,209.0
206.0,203.0,191.0,186.0,177.0,165.0,134.0,61.0,61.0,131.0,143.0,153.0,168.0,197.0,205.0,213.0,208.0,206.0,205.0,208.0,199.0,183.0,186.0,175.0,148.0,24.0,31.0,34.0,40.0,52.0,77.0,94.0,206.0,513.7216796875,513.7216796875,513.7216796875,177.0,513.7216796875,513.7216796875,61.0,513.7216796875,513.7216796875,513.7216796875,153.0,513.7216796875,197.0,513.7216796875,213.0,513.7216796875,206.0,205.0,208.0,199.0,513.7216796875,186.0,175.0,148.0,513.7216796875,31.0,34.0,40.0,52.0,77.0,94.0
