262.53,260.78,263.05,263.82,264.56,265.28,265.43,265.48,257.1,266.61,261.97,270.68,268.02,271.31,274.22,277.05,280.24,282.0,283.16,281.2,289.03,292.17,294.57,298.28,303.71,309.44,316.69,319.27,325.04,328.62,331.94,335.05,4630.962788378906,260.78,263.05,4630.962788378906,264.56,4630.962788378906,4630.962788378906,4630.962788378906,257.1,266.61,4630.962788378906,270.68,268.02,4630.962788378906,274.22,4630.962788378906,280.24,4630.962788378906,283.16,281.2,4630.962788378906,292.17,294.57,298.28,303.71,4630.962788378906,4630.962788378906,319.27,325.04,328.62,4630.962788378906,335.05
332.72,337.31,339.42,338.04,331.9,340.56,328.57,338.78,327.1,341.32,342.82,330.81,342.55,329.63,340.73,346.41,348.89,350.16,346.27,350.81,348.82,352.54,336.98,352.2,348.16,352.46,353.99,353.6,349.14,353.58,339.91,351.06,332.72,4630.962788378906,339.42,338.04,331.9,4630.962788378906,328.57,4630.962788378906,4630.962788378906,341.32,342.82,330.81,4630.962788378906,329.63,340.73,4630.962788378906,348.89,350.16,4630.962788378906,4630.962788378906,348.82,352.54,4630.962788378906,352.2,4630.962788378906,352.46,4630.962788378906,4630.962788378906,4630.962788378906,353.58,339.91,351.06
348.31,336.01,326.12,315.31,306.43,299.66,295.94,294.44,291.28,289.46,287.16,282.51,282.71,279.19,274.76,274.45,274.73,273.37,271.17,268.42,257.79,263.2,260.26,260.0,258.27,256.07,248.63,252.3,247.02,248.18,245.38,243.46,348.31,336.01,326.12,4630.962788378906,306.43,299.66,295.94,294.44,4630.962788378906,289.46,4630.962788378906,4630.962788378906,4630.962788378906,4630.962788378906,274.76,274.45,4630.962788378906,4630.962788378906,271.17,268.42,4630.962788378906,263.2,4630.962788378906,4630.962788378906,258.27,4630.962788378906,248.63,252.3,4630.962788378906,248.18,245.38,243.46
241.0,238.63,234.57,235.38,232.92,231.14,227.5,225.71,223.41,220.67,218.31,214.69,213.54,210.1,204.64,206.34,203.8,201.03,201.23,198.32,196.61,192.22,187.51,184.03,181.02,178.03,174.89,169.77,164.16,158.79,150.6,152.42,4630.962788378906,238.63,234.57,235.38,232.92,4630.962788378906,4630.962788378906,225.71,223.41,4630.962788378906,4630.962788378906,4630.962788378906,213.54,210.1,204.64,206.34,203.8,4630.962788378906,4630.962788378906,4630.962788378906,196.61,4630.962788378906,187.51,184.03,4630.962788378906,178.03,174.89,169.77,4630.962788378906,158.79,4630.962788378906,152.42
149.51,147.05,142.44,138.43,135.29,132.47,130.99,129.8,126.1,123.5,121.04,107.83,115.97,114.51,110.35,108.56,105.79,102.96,101.44,96973.0,95526.0,93987.0,91452.0,84635.0,86353.0,84137.0,81527.0,79484.0,77296.0,74518.0,72763.0,71466.0,4630.962788378906,147.05,4630.962788378906,4630.962788378906,135.29,132.47,4630.962788378906,129.8,126.1,123.5,121.04,4630.962788378906,115.97,114.51,110.35,108.56,105.79,4630.962788378906,4630.962788378906,96973.0,95526.0,4630.962788378906,91452.0,84635.0,4630.962788378906,4630.962788378906,81527.0,79484.0,4630.962788378906,74518.0,4630.962788378906,4630.962788378906
69663.0,68945.0,67018.0,65779.0,64616.0,63349.0,62.07,60605.0,59269.0,58.25,56467.0,56357.0,55136.0,54129.0,52416.0,51062.0,49615.0,48215.0,47323.0,45037.0,44563.0,43423.0,42393.0,40.61,39973.0,38249.0,36848.0,35899.0,35089.0,34377.0,33758.0,33752.0,4630.962788378906,68945.0,4630.962788378906,65779.0,64616.0,63349.0,62.07,60605.0,4630.962788378906,4630.962788378906,4630.962788378906,56357.0,4630.962788378906,4630.962788378906,52416.0,51062.0,4630.962788378906,4630.962788378906,4630.962788378906,45037.0,44563.0,43423.0,42393.0,4630.962788378906,39973.0,38249.0,36848.0,35899.0,35089.0,4630.962788378906,4630.962788378906,33752.0
33.59,33561.0,32722.0,32062.0,25731.0,19168.0,14168.0,11378.0,8.8721,6.9796,6.2504,6.2504,6.2504,6.2504,6.2504,6.2504,6.2504,6.2504,6.2504,6.2504,6.2504,6.2504,6.2967,6.7712,6.8523,6.8754,6.8754,6.7886,6.4414,6.8754,6.8754,6.8754,33.59,4630.962788378906,4630.962788378906,32062.0,25731.0,4630.962788378906,4630.962788378906,4630.962788378906,8.8721,6.9796,4630.962788378906,4630.962788378906,6.2504,6.2504,6.2504,4630.962788378906,6.2504,4630.962788378906,6.2504,6.2504,6.2504,4630.962788378906,4630.962788378906,6.7712,6.8523,6.8754,4630.962788378906,6.7886,6.4414,6.8754,6.8754,4630.962788378906
6.8754,6.4703,6.8754,6.8754,6.8754,6.8754,6.8754,6.8754,6.8754,6.8754,6.8754,6.9564,6.8986,6.9796,6.9564,6.9564,6.8754,7.2805,6.8754,6.8754,7.3095,6.9796,7.0953,7.5004,7.5004,7.5004,7.5004,7.5004,7.5004,7.4136,7.5004,7.5004,6.8754,6.4703,6.8754,4630.962788378906,6.8754,6.8754,6.8754,4630.962788378906,4630.962788378906,4630.962788378906,4630.962788378906,6.9564,4630.962788378906,6.9796,6.9564,6.9564,6.8754,4630.962788378906,4630.962788378906,4630.962788378906,7.3095,6.9796,7.0953,7.5004,7.5004,4630.962788378906,7.5004,4630.962788378906,7.5004,4630.962788378906,4630.962788378906,7.5004
7.5004,7.5004,7.5004,7.5004,6.9796,7.5004,7.5004,7.5004,7.5004,7.5004,7.5004,7.5004,7.5004,7.4715,7.5004,7.5004,7.5004,7.5004,7.5004,7.5004,7.4194,7.3268,7.3152,7.5004,7.4831,6.9564,7.0664,7.0895,7.3963,6.8754,6.3545,6.4182,4630.962788378906,7.5004,7.5004,4630.962788378906,6.9796,7.5004,7.5004,4630.962788378906,7.5004,4630.962788378906,7.5004,7.5004,4630.962788378906,7.4715,4630.962788378906,4630.962788378906,4630.962788378906,4630.962788378906,4630.962788378906,7.5004,7.4194,7.3268,7.3152,4630.962788378906,4630.962788378906,6.9564,7.0664,7.0895,7.3963,4630.962788378906,6.3545,6.4182
6.3314,6.8754,6.8754,6.8754,6.9622,6.9622,7.4715,6.8754,6.9796,6.9564,6.8754,6.8754,6.8754,7.4078,6.8754,6.7886,6.3372,6.0536,5.0292,4.8961,5.6022,5.7642,6.6671,6.1288,5.6253,5.5443,5.0003,5.1045,5.7411,6.2504,5.0003,5.6253,4630.962788378906,6.8754,6.8754,4630.962788378906,6.9622,6.9622,4630.962788378906,6.8754,4630.962788378906,4630.962788378906,4630.962788378906,4630.962788378906,6.8754,7.4078,6.8754,4630.962788378906,4630.962788378906,4630.962788378906,5.0292,4630.962788378906,5.6022,5.7642,6.6671,6.1288,5.6253,5.5443,4630.962788378906,5.1045,5.7411,6.2504,4630.962788378906,5.6253
